"","year","time.oa","launches.oa","satellites.oa","debris.oa","runaway.oa","kessler.oa","fleet_flowv.oa","fleet_pv.oa","fleet_vfn_path.oa","collision_rate.oa","returns.oa","costs.oa","start_time.oa","R_frac.oa","R_start_year.oa","time.opt","launches.opt","satellites.opt","debris.opt","runaway.opt","kessler.opt","fleet_flowv.opt","fleet_pv.opt","fleet_vfn_path.opt","collision_rate.opt","returns.opt","costs.opt","start_time.opt","R_frac.opt","R_start_year.opt","X","payloads_in_orbit","launch_successes","payloads_decayed","launch_failures","num_destr_asat","num_destr_satsat","num_destr_debsat","debris","risk.x","tot_rev","tot_cost","r_s","r_s_raw","risk.y","share_in_LEO","Ft_Ft","implied_r"
"49",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,10349.2157261824,4.75053025179178,1,2.75780806360023,0,0.5,2021,1,0,1881,4019,"yes","no",1881,1881,70352.8528786652,4.75053025179178,1,2.75780806360023,0,0.5,2021,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"50",2006,1,64,1881,4019,"yes","no",1704.50028392959,1704.50028392959,10349.2157261824,4.75053025179178,1,2.75780806360023,0,0.5,2021,1,0,1271.29747148272,604.751457548337,"yes","no",1271.29747148272,1271.29747148272,61411.6657108182,2.10224610464046,1,2.75780806360023,-1,0.5,2021,49,1881,43,18,21,0,0,0,4019,4.1071734234289,70.44,161.019,0.437463901775567,0.437463901775567,0.00218350527561345,0.449275362318841,1.20646016903435,0.435280396499953
"51",2007,2,65,1877.92751677978,4635.64929002318,"yes","no",1840.43236321014,1752.7927268668,10618.4212341303,4.76493325671934,1.04869392390687,1.98367404883589,0,0.5,2021,2,0.30145453374152,1813.92751677978,4355.33202205445,"yes","no",1901.65677771895,1811.10169306566,72247.2848689391,4.44021124871887,1.04869392390687,1.98367404883589,0,0.5,2021,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"52",2007,2,65,1877.92751677978,4635.64929002318,"yes","no",1840.43236321014,1752.7927268668,10618.4212341303,4.76493325671934,1.04869392390687,1.98367404883589,0,0.5,2021,2,65,1227.03733197471,1015.4578620733,"yes","no",1157.84778127445,1102.71217264233,63000.3307375339,1.97201894232323,1.04869392390687,1.98367404883589,-1,0.5,2021,50,1918,59,22,6,1,0,0,6542,4.7396772164971,73.868,185.503,0.39820380263392,0.39820380263392,0.00247115600443019,0.574468085106383,1.15205658959502,0.395732646629489
"53",2008,3,65,1875.9431653088,5559.85169281492,"no","no",2148.08831110026,1948.3794204991,11283.7792136211,4.79940253251083,1.21379897785349,1.98353208404316,0,0.5,2021,3,29.9772873720633,1249.37324939529,1990.67851440982,"no","no",1457.02706177843,1321.56649594416,64911.1088102431,2.07500104922971,1.21379897785349,1.98353208404316,-1,0.5,2021,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"54",2008,3,65,1875.9431653088,5559.85169281492,"no","no",2148.08831110026,1948.3794204991,11283.7792136211,4.79940253251083,1.21379897785349,1.98353208404316,0,0.5,2021,3,0,1749.68439517594,4939.99337684252,"no","no",2123.76513043076,1926.31757862201,74568.7617808326,4.16448079445719,1.21379897785349,1.98353208404316,0,0.5,2021,51,1957,59,20,6,1,0,0,6933,5.08921643427632,85.504,169.996,0.502976540624485,0.502976540624485,0.00260051938389183,0.517647058823529,0.916405664598416,0.500376021240594
"55",2009,4,77,1873.99140219678,6250.0116921876,"no","no",2355.0942630385,2034.41897249843,11700.5010917453,4.82274545090082,1.32112436115843,1.56729131175468,0,0.5,2021,4,77,1687.54030571882,5244.83266428206,"no","no",2108.76917731677,1821.63410199051,76970.1898696853,3.89478736778534,1.32112436115843,1.56729131175468,0,0.5,2021,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"56",2009,4,77,1873.99140219678,6250.0116921876,"no","no",2355.0942630385,2034.41897249843,11700.5010917453,4.82274545090082,1.32112436115843,1.56729131175468,0,0.5,2021,4,0,1235.84497756242,2512.9087128717,"no","no",1632.704906473,1410.3918855182,65974.1647890334,2.04751032083244,1.32112436115843,1.56729131175468,-1,0.5,2021,52,2008,72,21,5,0,1,0,9175,5.76191251482962,93.055,137.815,0.675216776112905,0.675216776112905,0.00286947834403866,0.591836734693878,0.810695545777548,0.672347297768866
"57",2010,5,77,1884.08190176259,6354.12115819152,"no","no",2554.20192856219,2101.34824774631,11475.166290145,4.87817873337611,1.44108461101647,2.08986371379898,0,0.5,2021,5,0.225888569603313,1704.72114448605,5219.94787313584,"no","no",2456.17533106825,2020.70152339262,72388.3912728196,3.97103993608249,1.44108461101647,2.08986371379898,0,0.5,2021,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
"58",2010,5,77,1884.08190176259,6354.12115819152,"no","no",2554.20192856219,2101.34824774631,11475.166290145,4.87817873337611,1.44108461101647,2.08986371379898,0,0.5,2021,1,0,1884.08190176259,6354.12115819152,"no","no",1884.08190176259,1884.08190176259,70091.6109221522,4.87817873337611,1.44108461101647,2.08986371379898,4,0.5,2021,53,2033,60,35,6,0,0,0,9518,5.69780954361475,101.507,136.162,0.745486993434292,0.745486993434292,0.00280266086749373,0.511904761904762,0.988005659761274,0.742684332566798
